"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","PopulationCountry","CasesRaw","RawIncidence","OfficialAnnualCases","AnnualCaseSource","AnnualCaseNotes","AnnualRawCases","AdjustmentFactor","AnalysisCases","AnalysisIncidence","Incidence"
2022-08-22,2022,NA,34,"pertussis",0,"https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",0,0,NA,"Reporting-interval sum","",448,1,0,0,0
2022-08-29,2022,NA,35,"pertussis",4,"https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",4,0.00586688201643796,NA,"Reporting-interval sum","",448,1,4,0.00586688201643796,0.00586688201643796
2022-09-05,2022,NA,36,"pertussis",4,"https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",4,0.00586688201643796,NA,"Reporting-interval sum","",448,1,4,0.00586688201643796,0.00586688201643796
2022-09-12,2022,NA,37,"pertussis",5,"https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",5,0.00733360252054745,NA,"Reporting-interval sum","",448,1,5,0.00733360252054745,0.00733360252054745
2022-09-19,2022,NA,38,"pertussis",9,"https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",9,0.0132004845369854,NA,"Reporting-interval sum","",448,1,9,0.0132004845369854,0.0132004845369854
2022-09-26,2022,NA,39,"pertussis",9,"https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",9,0.0132004845369854,NA,"Reporting-interval sum","",448,1,9,0.0132004845369854,0.0132004845369854
2022-10-03,2022,NA,40,"pertussis",6,"https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",6,0.00880032302465694,NA,"Reporting-interval sum","",448,1,6,0.00880032302465694,0.00880032302465694
2022-10-10,2022,NA,41,"pertussis",18,"https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",18,0.0264009690739708,NA,"Reporting-interval sum","",448,1,18,0.0264009690739708,0.0264009690739708
2022-10-17,2022,NA,42,"pertussis",8,"https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",8,0.0117337640328759,NA,"Reporting-interval sum","",448,1,8,0.0117337640328759,0.0117337640328759
2022-10-24,2022,NA,43,"pertussis",20,"https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",20,0.0293344100821898,NA,"Reporting-interval sum","",448,1,20,0.0293344100821898,0.0293344100821898
2022-10-31,2022,NA,44,"pertussis",17,"https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",17,0.0249342485698613,NA,"Reporting-interval sum","",448,1,17,0.0249342485698613,0.0249342485698613
2022-11-07,2022,NA,45,"pertussis",18,"https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",18,0.0264009690739708,NA,"Reporting-interval sum","",448,1,18,0.0264009690739708,0.0264009690739708
2022-11-14,2022,NA,46,"pertussis",20,"https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",20,0.0293344100821898,NA,"Reporting-interval sum","",448,1,20,0.0293344100821898,0.0293344100821898
2022-11-21,2022,NA,47,"pertussis",15,"https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",15,0.0220008075616424,NA,"Reporting-interval sum","",448,1,15,0.0220008075616424,0.0220008075616424
2022-11-28,2022,NA,48,"pertussis",23,"https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",23,0.0337345715945183,NA,"Reporting-interval sum","",448,1,23,0.0337345715945183,0.0337345715945183
2022-12-05,2022,NA,49,"pertussis",25,"https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",25,0.0366680126027373,NA,"Reporting-interval sum","",448,1,25,0.0366680126027373,0.0366680126027373
2022-12-12,2022,NA,50,"pertussis",28,"https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",28,0.0410681741150657,NA,"Reporting-interval sum","",448,1,28,0.0410681741150657,0.0410681741150657
2022-12-19,2022,NA,51,"pertussis",19,"https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",19,0.0278676895780803,NA,"Reporting-interval sum","",448,1,19,0.0278676895780803,0.0278676895780803
2022-12-26,2022,NA,52,"pertussis",9,"https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf","GB","Projection",68179315.5,681.793155,"United Kingdom",9,0.0132004845369854,NA,"Reporting-interval sum","",448,1,9,0.0132004845369854,0.0132004845369854
2023-01-02,2023,NA,2,"pertussis",9,"https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",9,0.0131036863763703,NA,"Reporting-interval sum","",1746,1,9,0.0131036863763703,0.0131036863763703
2023-01-09,2023,NA,3,"pertussis",12,"https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",12,0.0174715818351604,NA,"Reporting-interval sum","",1746,1,12,0.0174715818351604,0.0174715818351604
2023-01-16,2023,NA,3,"pertussis",6,"https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",6,0.00873579091758018,NA,"Reporting-interval sum","",1746,1,6,0.00873579091758018,0.00873579091758018
2023-01-23,2023,NA,4,"pertussis",13,"https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",13,0.0189275469880904,NA,"Reporting-interval sum","",1746,1,13,0.0189275469880904,0.0189275469880904
2023-01-30,2023,NA,5,"pertussis",15,"https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",15,0.0218394772939504,NA,"Reporting-interval sum","",1746,1,15,0.0218394772939504,0.0218394772939504
2023-02-06,2023,NA,6,"pertussis",21,"https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",21,0.0305752682115306,NA,"Reporting-interval sum","",1746,1,21,0.0305752682115306,0.0305752682115306
2023-02-13,2023,NA,7,"pertussis",14,"https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",14,0.0203835121410204,NA,"Reporting-interval sum","",1746,1,14,0.0203835121410204,0.0203835121410204
2023-02-20,2023,NA,8,"pertussis",13,"https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",13,0.0189275469880904,NA,"Reporting-interval sum","",1746,1,13,0.0189275469880904,0.0189275469880904
2023-02-27,2023,NA,9,"pertussis",10,"https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf","GB","Projection",68682962.5,686.829625,"United Kingdom",10,0.0145596515293003,NA,"Reporting-interval sum","",1746,1,10,0.0145596515293003,0.0145596515293003
2023-03-06,2023,NA,10,"pertussis",12,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",12,0.0174715818351604,NA,"Reporting-interval sum","",1746,1,12,0.0174715818351604,0.0174715818351604
2023-03-13,2023,NA,11,"pertussis",12,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",12,0.0174715818351604,NA,"Reporting-interval sum","",1746,1,12,0.0174715818351604,0.0174715818351604
2023-03-20,2023,NA,12,"pertussis",12,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",12,0.0174715818351604,NA,"Reporting-interval sum","",1746,1,12,0.0174715818351604,0.0174715818351604
2023-03-27,2023,NA,13,"pertussis",22,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",22,0.0320312333644607,NA,"Reporting-interval sum","",1746,1,22,0.0320312333644607,0.0320312333644607
2023-04-03,2023,NA,14,"pertussis",10,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",10,0.0145596515293003,NA,"Reporting-interval sum","",1746,1,10,0.0145596515293003,0.0145596515293003
2023-04-10,2023,NA,15,"pertussis",8,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",8,0.0116477212234402,NA,"Reporting-interval sum","",1746,1,8,0.0116477212234402,0.0116477212234402
2023-04-17,2023,NA,16,"pertussis",10,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",10,0.0145596515293003,NA,"Reporting-interval sum","",1746,1,10,0.0145596515293003,0.0145596515293003
2023-04-24,2023,NA,17,"pertussis",12,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",12,0.0174715818351604,NA,"Reporting-interval sum","",1746,1,12,0.0174715818351604,0.0174715818351604
2023-05-01,2023,NA,18,"pertussis",22,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",22,0.0320312333644607,NA,"Reporting-interval sum","",1746,1,22,0.0320312333644607,0.0320312333644607
2023-05-08,2023,NA,19,"pertussis",20,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",20,0.0291193030586006,NA,"Reporting-interval sum","",1746,1,20,0.0291193030586006,0.0291193030586006
2023-05-15,2023,NA,20,"pertussis",21,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",21,0.0305752682115306,NA,"Reporting-interval sum","",1746,1,21,0.0305752682115306,0.0305752682115306
2023-05-22,2023,NA,21,"pertussis",15,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",15,0.0218394772939504,NA,"Reporting-interval sum","",1746,1,15,0.0218394772939504,0.0218394772939504
2023-05-29,2023,NA,22,"pertussis",24,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",24,0.0349431636703207,NA,"Reporting-interval sum","",1746,1,24,0.0349431636703207,0.0349431636703207
2023-06-05,2023,NA,23,"pertussis",33,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",33,0.048046850046691,NA,"Reporting-interval sum","",1746,1,33,0.048046850046691,0.048046850046691
2023-06-12,2023,NA,24,"pertussis",27,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",27,0.0393110591291108,NA,"Reporting-interval sum","",1746,1,27,0.0393110591291108,0.0393110591291108
2023-06-19,2023,NA,25,"pertussis",26,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",26,0.0378550939761808,NA,"Reporting-interval sum","",1746,1,26,0.0378550939761808,0.0378550939761808
2023-06-26,2023,NA,26,"pertussis",22,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",22,0.0320312333644607,NA,"Reporting-interval sum","",1746,1,22,0.0320312333644607,0.0320312333644607
2023-07-03,2023,NA,27,"pertussis",19,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",19,0.0276633379056706,NA,"Reporting-interval sum","",1746,1,19,0.0276633379056706,0.0276633379056706
2023-07-10,2023,NA,28,"pertussis",32,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",32,0.046590884893761,NA,"Reporting-interval sum","",1746,1,32,0.046590884893761,0.046590884893761
2023-07-17,2023,NA,29,"pertussis",28,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",28,0.0407670242820408,NA,"Reporting-interval sum","",1746,1,28,0.0407670242820408,0.0407670242820408
2023-07-24,2023,NA,30,"pertussis",33,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",33,0.048046850046691,NA,"Reporting-interval sum","",1746,1,33,0.048046850046691,0.048046850046691
2023-07-31,2023,NA,31,"pertussis",30,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",30,0.0436789545879009,NA,"Reporting-interval sum","",1746,1,30,0.0436789545879009,0.0436789545879009
2023-08-07,2023,NA,32,"pertussis",25,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",25,0.0363991288232507,NA,"Reporting-interval sum","",1746,1,25,0.0363991288232507,0.0363991288232507
2023-08-14,2023,NA,33,"pertussis",33,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",33,0.048046850046691,NA,"Reporting-interval sum","",1746,1,33,0.048046850046691,0.048046850046691
2023-08-21,2023,NA,34,"pertussis",29,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",29,0.0422229894349709,NA,"Reporting-interval sum","",1746,1,29,0.0422229894349709,0.0422229894349709
2023-08-28,2023,NA,35,"pertussis",18,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",18,0.0262073727527405,NA,"Reporting-interval sum","",1746,1,18,0.0262073727527405,0.0262073727527405
2023-09-04,2023,NA,36,"pertussis",31,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",31,0.0451349197408309,NA,"Reporting-interval sum","",1746,1,31,0.0451349197408309,0.0451349197408309
2023-09-11,2023,NA,37,"pertussis",30,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",30,0.0436789545879009,NA,"Reporting-interval sum","",1746,1,30,0.0436789545879009,0.0436789545879009
2023-09-18,2023,NA,38,"pertussis",38,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",38,0.0553266758113411,NA,"Reporting-interval sum","",1746,1,38,0.0553266758113411,0.0553266758113411
2023-09-25,2023,NA,39,"pertussis",43,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",43,0.0626065015759913,NA,"Reporting-interval sum","",1746,1,43,0.0626065015759913,0.0626065015759913
2023-10-02,2023,NA,40,"pertussis",43,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",43,0.0626065015759913,NA,"Reporting-interval sum","",1746,1,43,0.0626065015759913,0.0626065015759913
2023-10-09,2023,NA,41,"pertussis",31,"https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls","GB","Projection",68682962.5,686.829625,"United Kingdom",31,0.0451349197408309,NA,"Reporting-interval sum","",1746,1,31,0.0451349197408309,0.0451349197408309
